"こうもり*2",""
"<ロリダークエルフ>
『ちゅっ…ちゅっ♡
　乳首吸われながらおちんちん扱かれて、気持ちいい？』",""
"ロリダークエルフは柔らかい唇を貴方の乳首に押し付け、
可愛らしくすぼめながら何度も吸い付く。",""
"じんじんとした快感を貴方の乳首に与えながら、
追い詰めるように貴方の肉棒を握りしめ、上下に扱く。",""
"<ロリダークエルフ>
『すごくだらしない顔。
　おちんちんも弱点なのに乳首まで弱点だったら、
　女に勝てるわけないよね。』",""
"ロリダークエルフは2つの弱点を的確に責める。
細い指先を貴方の弱点に絡みつかせながら肉棒を上下に扱く。",""
"<ロリダークエルフ>
『ほら、我慢汁までできた。
　貴方のおちんちんが、もうすぐ負けちゃう証拠。
　ちゅっ……れろれろれろ♡』",""
"ロリダークエルフはぐりぐりと手のひらで亀頭を擦る。
同時に唇を窄め、
乳首に吸いきながら口内で舌を高速で動かし、舌先で弄る。",""
"<ロリダークエルフ>
『ぐちゅぐちゅ、エッチな音してる。
　乳首も、おちんちんも気持ちいいね。変態。
　れろれろ♡』",""
"<ロリダークエルフ>
『乳首もおちんちんも女に虐められて、
　すぐ降参しちゃったね。貴方の負け。』",""
"<ロリダークエルフ>
『れろれろ♡
　乳首、舌でつつくたびに、
　おちんちんが私の手の中でびくびくしてる。』",""
"<ロリダークエルフ>
『このまま、私に乳首をなめられながら手コキされて、
　負けちゃいそう。反応で分かる。』",""
"ロリダークエルフは乳首を舌で弄るたびにあふれる我慢汁を、
肉棒に塗り込むようにいやらしく手コキをする。",""
"<ロリダークエルフ>
『ほら、またびくってした。
　乳首もおちんちんも私に虐められて喜んでる。
　どっちもすごく気持ちいいんだよね。』",""
"<ロリダークエルフ>
『気持ちいいところ、
　どっちもいっぱい責めてイかせてあげる。
　我慢なんて、出来ないよ。ちゅっ…』",""
"ラストスパートにかかるように、
ロリダークエルフは強く乳首に吸い付く。
強く肉棒を握りしめ、
激しくぐちゅぐちゅと音を立てながら上下に扱く。",""
"<ロリダークエルフ>
『おちんちん膨らんできた。
　もうほんとに、限界そう。トドメさしてあげる。』",""
"ロリダークエルフは舌先を高速で動かすと、
唾液でべたべたの乳首を刺激する。
射精するときの顔を見るように、
貴方をじっと上目使いで見つめながら、激しく手コキを行う。",""
"<ロリダークエルフ>
『負けるときの恥ずかしい顔。
　女に乳首弄られてイっちゃう男失格の顔、見せて。
　れろれろ♡♡』",""
"<ロリダークエルフ>
『ん。思った通り、イくときとっても情けない顔だった。』",""
"<ロリダークエルフ>
『乳首くりくり。
　指で乳首弄られて、喘ぎ声漏れちゃってる。』",""
"ロリダークエルフは貴方の乳首を指で押し込むように弄り、
感じている貴方の顔を観察する。",""
"<ロリダークエルフ>
『気持ちよさそうな顔。
　男のくせに、弱点2つ持ってる変態。本当に勝つ気あるの？
　また、乳首気持ちよくなりたいだけ？れろ♡』",""
"ロリダークエルフはそう呆れながら舌で乳首を弄り始める。
彼女の言葉を否定するが、
強く舌でつつかれるたびに甘美な快楽が乳首に走り、
喘ぎ声が止められない。",""
"<ロリダークエルフ>
『恥ずかしい声、恥ずかしい顔、全部私に見られちゃってる。
　私の舌で乳首弄られて、もう頭の中トロトロ。』",""
"<ロリダークエルフ>
『そんな変態が、私に勝てるわけないでしょ。
　ほら、ほら、また乳首なめて負かしてあげる。れろれろ♡』",""
"小さな舌が円を描くように乳首を舐めまわす。
じれったいような快感の中で、
時折舌先で強く弄られる責めに頭の中がとろけてしまう。",""
"<ロリダークエルフ>
『ほら、簡単に負けちゃった。
　乳首舐め舐めされるところ、じっと見ながらイってたね。
　変態。』",""
"<ロリダークエルフ>
『ん、れろれろ♡
　舌で乳首舐めるたび、おちんちんびくびくしてる。』",""
"<ロリダークエルフ>
『乳首弄られてるだけで、
　勃起しちゃった恥ずかしいおちんちん。
　またこっちも虐めてあげる。』",""
"ロリダークエルフは貴方の乳首を舌で弄りながら、
手を伸ばして肉棒を細い指でからめとる。",""
"さわさわと、焦らすように貴方の肉棒に指先を触れさせる。
そして、包み込むように握り、ゆっくりと上下に動かす。",""
"<ロリダークエルフ>
『貴方がさっき負けた乳首とおちんちんの二点責め。
　またこうされるって分かってたでしょ？』",""
"<ロリダークエルフ>
『今度こそ我慢できる、そんな馬鹿なこと考えてる？
　乳首が弱点の変態に、耐えられるわけない。れろれろ♡』",""
"じっと見つめられながら、
舌が扇情的に乳首を弄る様子を見せつけられ、目が離せない。
視覚的にも興奮を煽られ、
肉棒が彼女の手の中でピクリと反応してしまう。",""
"そんな貴方にロリダークエルフは軽蔑の視線を投げかけ、
亀頭や裏筋に指を絡めながら肉棒を上下に扱く。",""
"<ロリダークエルフ>
『ほら、また乳首とおちんちん感じて、
　恥ずかしい顔になってきた。変態。れろれろ♡』",""
"<ロリダークエルフ>
『おちんちん、すぐ我慢できなくなっちゃった。
　乳首が弱点で、
　簡単に負けちゃうから変態はかわいそうだね。』",""
"<ロリダークエルフ>
『乳首にちゅっ…ちゅっ…
　唇に吸われるたび、おちんちん跳ねてる。』",""
"ロリダークエルフは貴方の乳首をふっくらとした唇で舐り、
リップ音を立てて吸い上げながら舌先で弄る。",""
"<ロリダークエルフ>
『本当に弱点、分かりやすいね。
　すぐ弱いのバレちゃってかわいそう、ちゅっ…♡』",""
"そのたびに快感に震える肉棒は、
しっかりと握りこまれた彼女に手のひらで上下に扱かれ、
追い詰められていく。",""
"<ロリダークエルフ>
『ん、また我慢汁出てきた。
　やっぱり、乳首なんかで感じる男は弱いね。』",""
"<ロリダークエルフ>
『乳首舐め舐めされて、おちんちん扱かれて。
　すぐ気持ちよくなってぬるぬるしちゃう欠陥品。』",""
"ロリダークエルフは貴方を罵倒し続けながら、
舌先で乳首を弄り続ける。
冷たい声とともに与えられる手コキによる快楽に、
貴方の理性はマヒしてくる。",""
"<ロリダークエルフ>
『罵倒されて感じてる？
　どんどん我慢汁でぬるぬるになってくる。……れろれろ♡』",""
"<ロリダークエルフ>
『罵倒されながらイっちゃうの、気持ちよさそうだったね。
　見下されて感じるなんて、変態。』",""
"<ロリダークエルフ>
『おちんちん、パンパンに膨らんで今にもイきそう。
　乳首まで弱点だと、やっぱり弱いね。
　ちゅ…れろれろ♡』』",""
"ロリダークエルフは貴方の乳首に唇で吸い付き、
舌で弄りながら冷たい視線を投げかける。",""
"<ロリダークエルフ>
『またすぐにトドメさしてあげる。
　乳首、いっぱい舐め舐めされるともう我慢できないよね。
　れろれろ♡』",""
"あえて乳首で感じさせるようにスローな手コキを続けながら、
ロリダークエルフは舌を乳首に押し付けたまま、
這うように動かして愛撫する",""
"彼女に舐められ続けた貴方の乳首は快感になれるどころか、
開発されてより強い快感まで感じてしまう。",""
"<ロリダークエルフ>
『腰が浮いてきた。
　乳首舐め舐めされて、またイっちゃいそう。』",""
"<ロリダークエルフ>
『男のくせに、乳首で気持ちよくなって射精しちゃうところ。
　また私に見てられちゃうのに、いいの？変態。れろれろ♡』",""
"焦らすようなゆっくりとした手コキと、
反する様に舌で激しく弄られる乳首に、精液がのぼってくる。",""
"彼女の煽るような言葉に快感を抑えようとするも、
すでに我慢の限界は近く、貴方は身体を震わせてしまう。",""
"<ロリダークエルフ>
『惨め。我慢したいのに、イかされるなんて。
　……それも、男のくせに乳首が弱点だから。』",""
"小さな舌先が、水音を立てながら貴方の乳首をはじく。
指で行われたそれよりも激しく、
素早い舌の動きに貴方は身体を弓なりにそらせる。",""
"<ロリダークエルフ>
『変態な自分を恨みながら、乳首をなめられて、イけ。
　れろれろ♡れろれろ♡』",""
"<ロリダークエルフ>
『乳首でまた、イっちゃった。
　男失格の、恥ずかしい射精。気持ちよさそうだったね。』",""
"<ロリダークエルフ>
『まだ戦う？でも、
　男のくせに、
　乳首弄られてイっちゃう人なんかに負けない。』",""
